V1,V2,V3,V4,V5,PollN,VotesGot,CanNames,PParty
1,0,0,1,38,120,381,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,1,38,120,689,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,1,39,121,156,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,1,39,121,156,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,1,39,122,582,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,1,39,122,608,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,1,40,123,268,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,1,40,123,290,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,1,40,124,287,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,1,40,124,433,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,1,41,125,457,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,1,41,125,280,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,1,42,126,270,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,1,42,126,327,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,43,127,724,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,43,127,728,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,43,128,566,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,43,128,722,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,44,129,397,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,44,129,636,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,44,130,461,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,44,130,616,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,45,131,70,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,45,131,184,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,45,132,188,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,45,132,323,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,45,133,520,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,45,133,604,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,46,134,470,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,46,134,605,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,46,135,400,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,46,135,633,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,46,136,305,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,46,136,495,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,47,137,345,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,47,137,857,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,47,138,357,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,47,138,958,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,47,139,527,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,47,139,734,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,47,140,651,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,47,140,815,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,48,141,641,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,48,141,814,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,48,142,638,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,48,142,676,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,48,143,647,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,48,143,809,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,49,144,514,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,49,144,715,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,49,145,695,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,49,145,749,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,49,146,440,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,49,146,715,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,49,147,511,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,49,147,736,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,50,148,669,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,50,148,759,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,50,149,669,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,50,149,652,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,50,150,643,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,50,150,702,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,50,151,574,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,50,151,602,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,51,152,595,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,51,152,508,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,51,153,608,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,51,153,599,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,51,154,659,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,51,154,649,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,52,155,637,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,52,155,708,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,52,156,688,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,52,156,777,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,53,157,597,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,53,157,603,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,53,158,541,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,53,158,583,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,53,159,544,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,53,159,540,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,53,160,607,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,53,160,688,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,54,161,500,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,54,161,698,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,54,162,534,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,54,162,732,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,54,163,385,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,54,163,762,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,55,164,403,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,55,164,598,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,55,165,400,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,55,165,422,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,55,166,458,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,55,166,705,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,55,167,663,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,55,167,719,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,56,168,410,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,56,168,554,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,56,169,515,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,56,169,572,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,56,170,548,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,56,170,570,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,57,171,573,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,57,171,490,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,57,172,580,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,57,172,529,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,57,173,606,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,57,173,615,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,58,174,682,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,58,174,651,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,58,175,641,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,58,175,587,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,58,176,635,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,58,176,633,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,59,177,633,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,59,177,617,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,59,178,696,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,59,178,506,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,59,179,466,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,59,179,739,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,59,180,412,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,59,180,908,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,60,181,639,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,60,181,515,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,60,182,686,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,60,182,643,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,61,183,717,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,61,183,583,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,61,184,632,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,61,184,703,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,61,185,742,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,61,185,664,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,62,186,643,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,62,186,565,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,62,187,537,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,62,187,480,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,62,188,615,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,62,188,501,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,62,189,519,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,62,189,421,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,62,190,569,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,62,190,533,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,63,191,842,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,63,191,666,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,63,192,911,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,63,192,772,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,63,193,860,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,63,193,735,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,64,194,686,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,64,194,529,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,64,195,573,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,64,195,466,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,64,196,655,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,64,196,605,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,64,197,672,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,64,197,565,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,65,198,750,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,65,198,270,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,65,199,740,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,65,199,279,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,65,200,719,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,65,200,315,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,66,201,781,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,66,201,359,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,66,202,705,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,66,202,393,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,66,203,861,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,66,203,497,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,67,204,383,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,67,204,790,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,67,205,441,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,67,205,873,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,68,206,493,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,68,206,725,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,68,207,418,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,68,207,810,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,68,208,386,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,68,208,759,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,68,209,498,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,68,209,717,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,69,210,541,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,69,210,784,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,69,211,665,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,69,211,757,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,70,212,565,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,70,212,699,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,70,213,609,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,70,213,687,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,70,214,562,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,70,214,654,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,71,215,363,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,71,215,635,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,71,216,482,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,71,216,686,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,71,217,238,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,71,217,935,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,72,218,187,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,72,218,1012,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,72,219,370,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,72,219,869,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,72,220,476,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,72,220,872,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,73,221,467,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,73,221,613,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,73,222,454,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,73,222,769,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,73,223,431,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,73,223,777,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,73,224,468,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,73,224,821,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,74,225,322,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,74,225,916,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,74,226,437,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,74,226,820,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,74,227,340,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,74,227,694,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,75,228,421,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,75,228,756,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,75,229,515,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,75,229,807,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,75,230,522,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,75,230,686,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,76,231,443,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,76,231,714,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,76,232,468,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,76,232,624,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,76,233,486,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,76,233,753,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,76,234,419,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,76,234,701,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,76,235,418,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,76,235,702,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,77,236,436,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,77,236,581,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,77,237,445,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,77,237,631,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
1,0,0,2,77,238,499,"謝長廷 Frank Hsieh,蘇貞昌 Su Tseng-chang",Dem.Prog.Party
1,0,0,2,77,238,689,"馬英九 Ma Ying-jeou,蕭萬長 Vincent Siew",Kuo.Min.Tang
